Id,Tipo,FechaConstruccion,FechaReforma,Plantas,Plan,PAU,CatParcela,PerimParcela,Superficie,Aseos,Habitaciones,Garaje,Piscina,Vallada,CallePavimentada,Callejon,Formato,TipoDesnivel,Desnivel,GasNatural,AguaCorriente,FosaSeptica,Situacion,CP,ProxCarretera,ProxCallePrincipal,ProxViasTren,Estado,RatingEstrellas,Precio
958,Chalet individual,1962,1962,1,Antiguo,0,Residencial unifamiliar,85.34,689.34,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,5,2.5,247234
959,Chalet individual,2003,2003,1,Antiguo,0,Residencial unifamiliar,79.25,785.03,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,346502
960,Casa baja,1999,1999,2,Antiguo,1,Residencial especial,29.26,238.95,4,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,50011,0,0,0,5,3.5,258086
961,Chalet individual,1958,2008,1,Antiguo,0,Residencial unifamiliar,60.96,669.55,2,4,0,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,7,2.5,193981
962,Chalet individual,1977,1995,2,Antiguo,0,Residencial unifamiliar,,1135.93,4,11,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50012,0,0,0,7,3.0,489857
963,Piso alto,1976,1976,2,Antiguo,1,Residencial unifamiliar,29.26,214.42,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,60646,0,0,0,6,3.0,290312
964,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,148.74,1107.68,2,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60061,0,0,0,5,4.5,413871
965,Chalet individual,2002,2003,2,Antiguo,0,Residencial unifamiliar,97.54,1051.29,4,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50017,0,0,0,5,3.5,357824
966,Chalet individual,2005,2007,2,Antiguo,0,Residencial unifamiliar,79.25,951.05,3,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.0,335076
967,Chalet individual,1940,1950,1,,0,Residencial unifamiliar,158.5,891.87,3,7,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Interior,62451,0,0,0,7,2.5,277068
968,Chalet individual,1955,1955,1,Antiguo,0,Residencial unifamiliar,,686.55,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,7,2.5,243127
969,Chalet individual,1910,1950,1,,0,Residencial tipo 2,60.96,550.45,1,6,0,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,6,1.5,65631
970,Chalet adosado,1958,1958,3,,0,Residencial unifamiliar,91.44,964.52,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,3.0,272706
971,Chalet individual,1949,1950,1,,0,Residencial unifamiliar,73.15,1003.35,2,6,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,4,2.0,262967
972,Casa baja,2003,2004,2,Antiguo,1,Residencial unifamiliar,43.89,210.7,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,3.5,299580
973,Piso alto,1979,1979,1,Antiguo,1,Residencial unifamiliar,67.06,733.19,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.0,165675
974,Chalet individual,2007,2008,1,Antiguo,0,Residencial especial,115.82,1081.3,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50011,0,0,0,5,3.5,327772
975,Chalet individual,1910,1993,2,Nuevo,0,Residencial unifamiliar,73.15,1060.4,1,8,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,62801,0,1,0,8,3.5,290056
976,Casa baja,2000,2000,2,Antiguo,1,Residencial especial,,246.29,4,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,50011,0,0,0,5,3.5,321404
977,Chalet individual,1923,1958,1,Nuevo,0,Residencial unifamiliar,62.18,548.13,1,4,0,0,0,1,0,Poco irregular,Inclinación frontal,Ligero,1,1,0,Interior,62801,0,0,0,7,2.0,166545
978,Piso alto,2006,2007,1,Antiguo,1,Residencial especial,42.67,397.07,3,4,1,0,0,1,1,Poco irregular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,374409
979,Chalet individual,1954,1954,1,Antiguo,0,Residencial unifamiliar,82.91,877.93,1,5,1,0,0,1,0,Rectangular,Inclinación frontal,Moderado,1,1,0,Interior,61528,0,0,0,5,2.0,206028
980,Chalet individual,1963,1963,1,Antiguo,0,Residencial unifamiliar,97.54,819.03,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50010,0,1,0,6,2.5,240703
981,Chalet individual,1961,2007,2,,0,Residencial unifamiliar,,1126.17,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,9,3.5,321288
982,Chalet individual,1998,1999,2,Antiguo,0,Residencial unifamiliar,119.48,1133.7,4,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60706,0,0,0,5,4.0,581843
983,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,52.43,295.62,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61705,0,0,0,5,3.5,287962
984,Chalet individual,2002,2002,2,Antiguo,0,Residencial unifamiliar,,1045.16,3,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,60061,0,0,0,5,4.0,460861
985,Dúplex,1977,1977,2,,0,Residencial unifamiliar,91.44,940.64,2,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62040,0,0,0,5,2.5,218191
986,Chalet adosado,1950,1950,3,,0,Residencial unifamiliar,82.91,1010.79,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,2.5,225118
987,Chalet individual,1910,2003,1,,0,Residencial tipo 2,71.93,493.32,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,61704,0,1,0,8,3.0,227904
988,Chalet individual,2009,2010,1,Antiguo,0,Residencial unifamiliar,101.19,943.8,4,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.5,658024
989,Chalet individual,1976,1976,2,Antiguo,0,Residencial unifamiliar,,1119.11,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,6,3.0,365231
990,Chalet individual,2006,2006,2,Antiguo,0,Residencial especial,79.25,754.84,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,383736
991,Chalet individual,1997,1998,2,Antiguo,0,Residencial unifamiliar,99.97,878.12,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60706,0,0,0,5,4.0,677869
992,Chalet individual,1882,1986,2,Nuevo,0,Residencial tipo 2,147.52,1641.69,2,8,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Esquina,61704,1,0,0,9,4.0,290922
993,Chalet individual,1964,1993,2,Antiguo,0,Residencial unifamiliar,97.54,906.73,3,7,1,0,1,1,0,Rectangular,Llana,Moderado,1,1,0,Interior,50014,0,0,0,8,3.0,350247
994,Chalet individual,2005,2006,2,Antiguo,0,Residencial unifamiliar,82.91,821.82,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,338740
995,Chalet individual,2006,2007,1,Antiguo,0,Residencial unifamiliar,117.04,1157.2,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,60645,0,0,0,5,5.0,584441
996,Chalet individual,1946,1950,1,,0,Residencial unifamiliar,62.18,437.76,3,5,1,0,1,1,0,Poco irregular,Llana,Moderado,1,1,0,Interior,62801,0,1,0,7,2.0,236865
997,Chalet individual,1961,1961,1,Antiguo,0,Residencial unifamiliar,,990.25,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,2.5,265888
998,Chalet individual,1970,1970,1,Antiguo,0,Residencial unifamiliar,,1088.54,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,6,3.0,320360
999,Chalet individual,1922,1950,1,Nuevo,0,Residencial tipo 2,73.15,909.15,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60406,0,0,0,4,1.5,177259
1000,Chalet individual,2006,2006,1,Antiguo,0,Residencial unifamiliar,78.03,628.21,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,343005
